cbsa,cbsa_name,xmin,ymin,xmax,ymax,under_40_index_perc,total_index_perc
46540,"Utica-Rome, NY (Metro)",NA,NA,NA,NA,0.09242657386765461,0.07965747936657326
48060,"Watertown-Fort Drum, NY (Metro)",NA,NA,NA,NA,0.09635787019129408,0.0836019031754353
11220,"Amsterdam, NY (Micro)",NA,NA,NA,NA,0.0872619992827969,0.07772049007115626
36580,"Oneonta, NY (Micro)",NA,NA,NA,NA,0.09181146490836951,0.08018098790932932
31660,"Malone, NY (Micro)",NA,NA,NA,NA,0.09109521754207545,0.07838604738628988
24100,"Gloversville, NY (Micro)",NA,NA,NA,NA,0.08836552121913356,0.07877852083807631
12860,"Batavia, NY (Micro)",NA,NA,NA,NA,0.093105641104411635,0.08020974173054995
36300,"Ogdensburg-Massena, NY (Micro)",NA,NA,NA,NA,0.09147177884120122,0.07755200061987434
42900,"Seneca Falls, NY (Micro)",NA,NA,NA,NA,0.0965440969658216,0.08188525274080924
20380,"Dunn, NC (Micro)",NA,NA,NA,NA,0.09763929205655894,0.08630650550876925
16740,"Charlotte-Concord-Gastonia, NC-SC (Metro)",NA,NA,NA,NA,0.09842088972254916,0.08149445075408919
25860,"Hickory-Lenoir-Morganton, NC (Metro)",NA,NA,NA,NA,0.08934749237340951,0.08098803753183303
33980,"Morehead City, NC (Micro)",NA,NA,NA,NA,0.10546018215001969,0.0937212359464572
15500,"Burlington, NC (Metro)",NA,NA,NA,NA,0.0955839054123209,0.08405925875138665
47820,"Washington, NC (Micro)",NA,NA,NA,NA,0.09152738658900224,0.0816793033560607
47260,"Virginia Beach-Norfolk-Newport News, VA-NC (Metro)",NA,NA,NA,NA,0.10235942282460664,0.08746985508540363
24660,"Greensboro-High Point, NC (Metro)",NA,NA,NA,NA,0.09400079392593391,0.08232714137200707
20500,"Durham-Chapel Hill, NC (Metro)",NA,NA,NA,NA,0.09747291033486553,0.07938289890674638
49180,"Winston-Salem, NC (Metro)",NA,NA,NA,NA,0.09478855392695798,0.0827479719245848
11700,"Asheville, NC (Metro)",NA,NA,NA,NA,0.10354575658029068,0.09251717126264439
31300,"Lumberton, NC (Micro)",NA,NA,NA,NA,0.08908116708278464,0.08189545389124388
35100,"New Bern, NC (Metro)",NA,NA,NA,NA,0.09830226925016021,0.08787503735137615
22180,"Fayetteville, NC (Metro)",NA,NA,NA,NA,0.09873197656202791,0.08788375593475903
28620,"Kill Devil Hills, NC (Micro)",NA,NA,NA,NA,0.11256342131607777,0.10090483910200299
40460,"Rockingham, NC (Micro)",NA,NA,NA,NA,0.091350133526433,0.08391590914894624
29900,"Laurinburg, NC (Micro)",NA,NA,NA,NA,0.09259437095858397,0.08396812519333505
34340,"Mount Airy, NC (Micro)",NA,NA,NA,NA,0.09264456464133973,0.08461922459050479
39580,"Raleigh, NC (Metro)",NA,NA,NA,NA,0.0987991917382489,0.0786829302121268
40580,"Rocky Mount, NC (Metro)",NA,NA,NA,NA,0.08931685086324694,0.08095189954676235
48900,"Wilmington, NC (Metro)",NA,NA,NA,NA,0.10670707432228597,0.09106775290676611
25780,"Henderson, NC (Micro)",NA,NA,NA,NA,0.08797155718376563,0.08158234039800467
27340,"Jacksonville, NC (Metro)",NA,NA,NA,NA,0.1051139684455755,0.09433876324030809
21020,"Elizabeth City, NC (Micro)",NA,NA,NA,NA,0.09678037087793084,0.08645004667456609
24780,"Greenville, NC (Metro)",NA,NA,NA,NA,0.09625114109709318,0.08378379723181588
40260,"Roanoke Rapids, NC (Micro)",NA,NA,NA,NA,0.08802914547582368,0.080761651222246
38240,"Pinehurst-Southern Pines, NC (Micro)",NA,NA,NA,NA,0.10199368315791625,0.09123103139692725
24140,"Goldsboro, NC (Metro)",NA,NA,NA,NA,0.08909631151024452,0.08104062376720676
48980,"Wilson, NC (Micro)",NA,NA,NA,NA,0.09136238068395378,0.08174640363896625
34820,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC (Metro)",NA,NA,NA,NA,0.11820301674436622,0.10455777805743229
41820,"Sanford, NC (Micro)",NA,NA,NA,NA,0.09343529456618407,0.08363364237596066
28820,"Kinston, NC (Micro)",NA,NA,NA,NA,0.08683012384273117,0.07997479281773955
14380,"Boone, NC (Micro)",NA,NA,NA,NA,0.10543998154118431,0.0918801571137113
35900,"North Wilkesboro, NC (Micro)",NA,NA,NA,NA,0.08868175913836475,0.07907028111573057
22580,"Forest City, NC (Micro)",NA,NA,NA,NA,0.09172124014449656,0.084279210551569
19000,"Cullowhee, NC (Micro)",NA,NA,NA,NA,0.10635784008323923,0.09737936069524344
32000,"Marion, NC (Micro)",NA,NA,NA,NA,0.0913481895852366,0.08396141315699898
37080,"Oxford, NC (Micro)",NA,NA,NA,NA,0.08957777655184437,0.07897480611378485
10620,"Albemarle, NC (Micro)",NA,NA,NA,NA,0.09182843467438621,0.08295835149456261
43140,"Shelby, NC (Micro)",NA,NA,NA,NA,0.0911238348022833,0.08285900954471835
14820,"Brevard, NC (Micro)",NA,NA,NA,NA,0.10051039121868385,0.08999398267286826
27420,"Jamestown, ND (Micro)",NA,NA,NA,NA,0.09254232248383637,0.07886271465858909
33500,"Minot, ND (Micro)",NA,NA,NA,NA,0.10572765635271812,0.0903472380056238
48780,"Williston, ND (Micro)",NA,NA,NA,NA,0.10770176464190576,0.09089088213432929
13900,"Bismarck, ND (Metro)",NA,NA,NA,NA,0.10223115011190112,0.08473593610949101
19860,"Dickinson, ND (Micro)",NA,NA,NA,NA,0.10897475397823876,0.09083161601364961
19380,"Dayton, OH (Metro)",NA,NA,NA,NA,0.09726752022290588,0.08344843411814101
49780,"Zanesville, OH (Micro)",NA,NA,NA,NA,0.09607933269279764,0.08663516317004658
38840,"Port Clinton, OH (Micro)",NA,NA,NA,NA,0.10141203189361384,0.0879439455930966
31900,"Mansfield, OH (Metro)",NA,NA,NA,NA,0.09417920070730387,0.08476843240784977
18140,"Columbus, OH (Metro)",NA,NA,NA,NA,0.09563913364309709,0.07860139753080672
17060,"Chillicothe, OH (Micro)",NA,NA,NA,NA,0.09716683395474018,0.08486373606259526
23380,"Fremont, OH (Micro)",NA,NA,NA,NA,0.09572778740386934,0.08495295871498393
39020,"Portsmouth, OH (Micro)",NA,NA,NA,NA,0.09386400695613976,0.08479011482815536
45660,"Tiffin, OH (Micro)",NA,NA,NA,NA,0.09293912326861989,0.08426402281769783
43380,"Sidney, OH (Micro)",NA,NA,NA,NA,0.09376911934948498,0.08317175996754769
15940,"Canton-Massillon, OH (Metro)",NA,NA,NA,NA,0.09703958152361833,0.0858953414261282
49660,"Youngstown-Warren-Boardman, OH-PA (Metro)",NA,NA,NA,NA,0.09769929681202304,0.08660314999157873
46780,"Van Wert, OH (Micro)",NA,NA,NA,NA,0.09332039018807257,0.08319959006847528
17460,"Cleveland-Elyria, OH (Metro)",NA,NA,NA,NA,0.09686441749463702,0.08184473365783222
24820,"Greenville, OH (Micro)",NA,NA,NA,NA,0.09056722047818083,0.08234490526739179
41780,"Sandusky, OH (Micro)",NA,NA,NA,NA,0.10711601542511666,0.09348153711606857
45780,"Toledo, OH (Metro)",NA,NA,NA,NA,0.09818859692277808,0.08565527100790638
22300,"Findlay, OH (Micro)",NA,NA,NA,NA,0.09625463276619459,0.08199775199366952
35940,"Norwalk, OH (Micro)",NA,NA,NA,NA,0.09652921422082927,0.08802174620089807
48260,"Weirton-Steubenville, WV-OH (Metro)",NA,NA,NA,NA,0.09843126336525926,0.08786906004948611
34540,"Mount Vernon, OH (Micro)",NA,NA,NA,NA,0.0956090720193208,0.08616803761811495
16380,"Celina, OH (Micro)",NA,NA,NA,NA,0.09027790128521698,0.08153223636603052
10420,"Akron, OH (Metro)",NA,NA,NA,NA,0.09606891581436115,0.08155111678138637
47540,"Wapakoneta, OH (Micro)",NA,NA,NA,NA,0.09467012416007488,0.0829234931038852
48540,"Wheeling, WV-OH (Metro)",NA,NA,NA,NA,0.09843248652007075,0.08957357992118674
49300,"Wooster, OH (Micro)",NA,NA,NA,NA,0.09193341335409803,0.08294072433282439
30620,"Lima, OH (Metro)",NA,NA,NA,NA,0.09732080696097677,0.08618712081779102
11740,"Ashland, OH (Micro)",NA,NA,NA,NA,0.09112014656032318,0.08242819660391656
11780,"Ashtabula, OH (Micro)",NA,NA,NA,NA,0.09507244484473906,0.08498150462133401
11900,"Athens, OH (Micro)",NA,NA,NA,NA,0.09672952517458436,0.08404814895122113
46500,"Urbana, OH (Micro)",NA,NA,NA,NA,0.09010325556729802,0.0794441114867061
44220,"Springfield, OH (Metro)",NA,NA,NA,NA,0.0938075678037869,0.08243370803791729
41400,"Salem, OH (Micro)",NA,NA,NA,NA,0.09679042106374558,0.08801213228550432
18740,"Coshocton, OH (Micro)",NA,NA,NA,NA,0.09303806470957339,0.08428860139191807
15340,"Bucyrus, OH (Micro)",NA,NA,NA,NA,0.09208766038813258,0.082927616947937155
19580,"Defiance, OH (Micro)",NA,NA,NA,NA,0.0901501942724397,0.08145701568375677
35420,"New Philadelphia-Dover, OH (Micro)",NA,NA,NA,NA,0.09815263811660285,0.08919236290827046
31930,"Marietta, OH (Micro)",NA,NA,NA,NA,0.0957742140254044,0.08702996746530661
32020,"Marion, OH (Micro)",NA,NA,NA,NA,0.09378039912607188,0.08239250693606427
48940,"Wilmington, OH (Micro)",NA,NA,NA,NA,0.0905758025231012,0.07986318598023431
13340,"Bellefontaine, OH (Micro)",NA,NA,NA,NA,0.09058114121513007,0.0796945039072367
27160,"Jackson, OH (Micro)",NA,NA,NA,NA,0.09176125740107012,0.08374804784759103
15740,"Cambridge, OH (Micro)",NA,NA,NA,NA,0.09685463909295998,0.08899934231015103
47920,"Washington Court House, OH (Micro)",NA,NA,NA,NA,0.09207216732352018,0.08242594751298239
38580,"Point Pleasant, WV-OH (Micro)",NA,NA,NA,NA,0.09069437636732648,0.0809632782839766
11060,"Altus, OK (Micro)",NA,NA,NA,NA,0.0967576326305134,0.08529049217361111
38620,"Ponca City, OK (Micro)",NA,NA,NA,NA,0.09619925685905063,0.0866111149863656
21420,"Enid, OK (Metro)",NA,NA,NA,NA,0.09622198045335703,0.08739596747406585
36420,"Oklahoma City, OK (Metro)",NA,NA,NA,NA,0.09868851517072513,0.08594973393168064
34780,"Muskogee, OK (Micro)",NA,NA,NA,NA,0.09314670339057998,0.0849773552586902
11620,"Ardmore, OK (Micro)",NA,NA,NA,NA,0.09567586800712975,0.08734149211663371
21120,"Elk City, OK (Micro)",NA,NA,NA,NA,0.09886752333466226,0.08917837584912423
20460,"Durant, OK (Micro)",NA,NA,NA,NA,0.08740550020667216,0.07910328313678115
30020,"Lawton, OK (Metro)",NA,NA,NA,NA,0.09583012636449877,0.08784548971919358
46140,"Tulsa, OK (Metro)",NA,NA,NA,NA,0.09735504781011728,0.08466953301444498
33060,"Miami, OK (Micro)",NA,NA,NA,NA,0.09431372056330944,0.08833111958459305
44660,"Stillwater, OK (Micro)",NA,NA,NA,NA,0.09733010869945524,0.08505243187708023
32540,"McAlester, OK (Micro)",NA,NA,NA,NA,0.09193996571453371,0.08430181631316153
10220,"Ada, OK (Micro)",NA,NA,NA,NA,0.08712251185496928,0.079712913179095235
20340,"Duncan, OK (Micro)",NA,NA,NA,NA,0.09364197824708172,0.08536125370430138
12780,"Bartlesville, OK (Micro)",NA,NA,NA,NA,0.1001266325661138,0.08974690857641204
25100,"Guymon, OK (Micro)",NA,NA,NA,NA,0.07649529788049597,0.06695742741674439
48220,"Weatherford, OK (Micro)",NA,NA,NA,NA,0.09593733121968093,0.08658831595150213
49260,"Woodward, OK (Micro)",NA,NA,NA,NA,0.09538804504515676,0.0877943278841395
43060,"Shawnee, OK (Micro)",NA,NA,NA,NA,0.0913185267380984,0.08195929681822033
45140,"Tahlequah, OK (Micro)",NA,NA,NA,NA,0.08562455593466366,0.07787287033375355
41420,"Salem, OR (Metro)",NA,NA,NA,NA,0.0951250927182613,0.08263967953393835
38900,"Portland-Vancouver-Hillsboro, OR-WA (Metro)",NA,NA,NA,NA,0.1010492362746761,0.08343386388746732
25840,"Hermiston-Pendleton, OR (Micro)",NA,NA,NA,NA,0.09074105293321659,0.07921974418878923
29260,"La Grande, OR (Micro)",NA,NA,NA,NA,0.09453289857141493,0.0841365917756237
45520,"The Dalles, OR (Micro)",NA,NA,NA,NA,0.09616641379974183,0.08736590301390976
21660,"Eugene, OR (Metro)",NA,NA,NA,NA,0.09981751513799124,0.08748903711178471
35440,"Newport, OR (Micro)",NA,NA,NA,NA,0.11953933351585429,0.10547316618063723
10540,"Albany, OR (Metro)",NA,NA,NA,NA,0.09498357375594639,0.08353828569562113
18700,"Corvallis, OR (Metro)",NA,NA,NA,NA,0.09900336558888509,0.0810807347119403
26220,"Hood River, OR (Micro)",NA,NA,NA,NA,0.09234383924874497,0.08376926031931219
32780,"Medford, OR (Metro)",NA,NA,NA,NA,0.10255507277816482,0.09128675581367213
24420,"Grants Pass, OR (Metro)",NA,NA,NA,NA,0.10044100618060998,0.0908767918241456
28900,"Klamath Falls, OR (Micro)",NA,NA,NA,NA,0.09663872298046206,0.08628252540529026
11820,"Astoria, OR (Micro)",NA,NA,NA,NA,0.11990667863425881,0.10493678426314455
18300,"Coos Bay, OR (Micro)",NA,NA,NA,NA,0.10396953509963516,0.09273600110133692
15060,"Brookings, OR (Micro)",NA,NA,NA,NA,0.11130965608296532,0.09483638405896741
13460,"Bend-Redmond, OR (Metro)",NA,NA,NA,NA,0.10946401614263912,0.09529519986246163
40700,"Roseburg, OR (Micro)",NA,NA,NA,NA,0.09966634323797788,0.08784767392063744
39260,"Prineville, OR (Micro)",NA,NA,NA,NA,0.10160813597072063,0.09150643406925628
38300,"Pittsburgh, PA (Metro)",NA,NA,NA,NA,0.100462797478026,0.08254678376034116
27780,"Johnstown, PA (Metro)",NA,NA,NA,NA,0.09347695983196339,0.08276545179248733
44300,"State College, PA (Metro)",NA,NA,NA,NA,0.09640422129081223,0.07738199652848046
20700,"East Stroudsburg, PA (Metro)",NA,NA,NA,NA,0.11033467694675048,0.09319644217829386
49620,"York-Hanover, PA (Metro)",NA,NA,NA,NA,0.096392964445234125,0.0825869288888197
47620,"Warren, PA (Micro)",NA,NA,NA,NA,0.08742313757931484,0.0770892398453278
30820,"Lock Haven, PA (Micro)",NA,NA,NA,NA,0.0957452159971609,0.08378467352559416
14100,"Bloomsburg-Berwick, PA (Metro)",NA,NA,NA,NA,0.09011291910549954,0.07746808177524199
32740,"Meadville, PA (Micro)",NA,NA,NA,NA,0.09438975583966665,0.08355403070434574
25420,"Harrisburg-Carlisle, PA (Metro)",NA,NA,NA,NA,0.09346474239829958,0.07771752838677788
14620,"Bradford, PA (Micro)",NA,NA,NA,NA,0.0930072840579182,0.08280963806140024
44980,"Sunbury, PA (Micro)",NA,NA,NA,NA,0.09012294865340213,0.07999548624062508
41260,"St. Marys, PA (Micro)",NA,NA,NA,NA,0.08989487619527319,0.07965005128332862
21500,"Erie, PA (Metro)",NA,NA,NA,NA,0.09961351085343528,0.08648369238244201
42540,"Scranton--Wilkes-Barre--Hazleton, PA (Metro)",NA,NA,NA,NA,0.09268598926016218,0.08153121089885519
48700,"Williamsport, PA (Metro)",NA,NA,NA,NA,0.09418823911726613,0.08396807955331281
26860,"Indiana, PA (Micro)",NA,NA,NA,NA,0.09346242626032515,0.08322621351038631
29540,"Lancaster, PA (Metro)",NA,NA,NA,NA,0.09669803359572073,0.08480275703046863
39740,"Reading, PA (Metro)",NA,NA,NA,NA,0.09242321170921768,0.07944166283158503
11020,"Altoona, PA (Metro)",NA,NA,NA,NA,0.0958233646542188,0.08481939376605263
42380,"Sayre, PA (Micro)",NA,NA,NA,NA,0.0908845112584993,0.08069842884342875
39060,"Pottsville, PA (Micro)",NA,NA,NA,NA,0.08902011976078911,0.0781673667155163
43740,"Somerset, PA (Micro)",NA,NA,NA,NA,0.09657059547458177,0.08607911610482834
36340,"Oil City, PA (Micro)",NA,NA,NA,NA,0.09272619412602744,0.0827004539533035
35260,"New Castle, PA (Micro)",NA,NA,NA,NA,0.09593801109334009,0.08447168690078843
30140,"Lebanon, PA (Metro)",NA,NA,NA,NA,0.0954433228953158,0.08325765757660857
16540,"Chambersburg-Waynesboro, PA (Metro)",NA,NA,NA,NA,0.09398962888956225,0.08213518970516294
30260,"Lewisburg, PA (Micro)",NA,NA,NA,NA,0.09333263164103908,0.08092412296584763
30380,"Lewistown, PA (Micro)",NA,NA,NA,NA,0.09189714632708472,0.08223458979869382
26500,"Huntingdon, PA (Micro)",NA,NA,NA,NA,0.09339012361250162,0.08311773016592645
42780,"Selinsgrove, PA (Micro)",NA,NA,NA,NA,0.08989807035482257,0.08055785657776013
23900,"Gettysburg, PA (Metro)",NA,NA,NA,NA,0.09905982628654471,0.08655865308062756
20180,"DuBois, PA (Micro)",NA,NA,NA,NA,0.09275552011854046,0.08341802377332604
24860,"Greenville-Anderson-Mauldin, SC (Metro)",NA,NA,NA,NA,0.09630079899973903,0.08380462879438161
25940,"Hilton Head Island-Bluffton-Beaufort, SC (Metro)",NA,NA,NA,NA,0.11640006297111144,0.1033310545443201
16700,"Charleston-North Charleston, SC (Metro)",NA,NA,NA,NA,0.10535708383717214,0.090278707393636
23500,"Gaffney, SC (Micro)",NA,NA,NA,NA,0.0907663338249442,0.08245160930918229
22500,"Florence, SC (Metro)",NA,NA,NA,NA,0.09550125790544865,0.08517210623413661
17900,"Columbia, SC (Metro)",NA,NA,NA,NA,0.09485869365876616,0.08116277121115195
35140,"Newberry, SC (Micro)",NA,NA,NA,NA,0.08913308136079671,0.08154089812407514
42860,"Seneca, SC (Micro)",NA,NA,NA,NA,0.09848539902820773,0.08446906231650232
44940,"Sumter, SC (Metro)",NA,NA,NA,NA,0.09287106487603548,0.08409726371649147
23860,"Georgetown, SC (Micro)",NA,NA,NA,NA,0.11011575645870657,0.0973192520320869
36700,"Orangeburg, SC (Micro)",NA,NA,NA,NA,0.09281741874996871,0.08385200574111824
43900,"Spartanburg, SC (Metro)",NA,NA,NA,NA,0.09519254352330397,0.08416757878031222
24940,"Greenwood, SC (Micro)",NA,NA,NA,NA,0.09026697474114695,0.08146628563545577
13500,"Bennettsville, SC (Micro)",NA,NA,NA,NA,0.08692698203087036,0.08092847443427971
33580,"Mitchell, SD (Micro)",NA,NA,NA,NA,0.09460201340467626,0.08491600893655407
43620,"Sioux Falls, SD (Metro)",NA,NA,NA,NA,0.09437293730401997,0.08201207351716232
39660,"Rapid City, SD (Metro)",NA,NA,NA,NA,0.1034832591080267,0.09309738516274549
49460,"Yankton, SD (Micro)",NA,NA,NA,NA,0.09125412426550253,0.08078145324990894
26700,"Huron, SD (Micro)",NA,NA,NA,NA,0.0827892884346008,0.0762638720900352
15100,"Brookings, SD (Micro)",NA,NA,NA,NA,0.0945655806667639,0.0809774589023094
10100,"Aberdeen, SD (Micro)",NA,NA,NA,NA,0.09402489447436752,0.08280011778636785
47980,"Watertown, SD (Micro)",NA,NA,NA,NA,0.0963297715014924,0.08580876645754637
46820,"Vermillion, SD (Micro)",NA,NA,NA,NA,0.09680873503793207,0.08055406680957573
38180,"Pierre, SD (Micro)",NA,NA,NA,NA,0.09446583458231338,0.07924698383795575
43940,"Spearfish, SD (Micro)",NA,NA,NA,NA,0.12082911443590186,0.10709562177485112
28940,"Knoxville, TN (Metro)",NA,NA,NA,NA,0.09858403005406845,0.08444189120781516
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN (Metro)",NA,NA,NA,NA,0.09909110135723265,0.08274132977354906
20540,"Dyersburg, TN (Micro)",NA,NA,NA,NA,0.08818881101526944,0.07926615551433694
46100,"Tullahoma-Manchester, TN (Micro)",NA,NA,NA,NA,0.0913094042012183,0.0789494585744235
28700,"Kingsport-Bristol-Bristol, TN-VA (Metro)",NA,NA,NA,NA,0.09739043772550668,0.08705721825947553
42940,"Sevierville, TN (Micro)",NA,NA,NA,NA,0.12839050205547986,0.11528553259539696
24620,"Greeneville, TN (Micro)",NA,NA,NA,NA,0.08969442879306642,0.08136341558868135
27740,"Johnson City, TN (Metro)",NA,NA,NA,NA,0.09721690701921197,0.08615091980711605
32280,"Martin, TN (Micro)",NA,NA,NA,NA,0.0859809552984535,0.0775366696121506
37540,"Paris, TN (Micro)",NA,NA,NA,NA,0.08846711065637788,0.08170332574318924
34100,"Morristown, TN (Metro)",NA,NA,NA,NA,0.09885749255481789,0.08769369978308736
11940,"Athens, TN (Micro)",NA,NA,NA,NA,0.09334441984272064,0.08263493997009026
27180,"Jackson, TN (Metro)",NA,NA,NA,NA,0.09224291116917539,0.0824216365128761
17420,"Cleveland, TN (Metro)",NA,NA,NA,NA,0.0956187787682382,0.08377363923658644
35460,"Newport, TN (Micro)",NA,NA,NA,NA,0.111980020866374,0.09807375448415831
15140,"Brownsville, TN (Micro)",NA,NA,NA,NA,0.08531087180965546,0.07766510589336278
32660,"McMinnville, TN (Micro)",NA,NA,NA,NA,0.08889188044531261,0.08007502893078519
30280,"Lewisburg, TN (Micro)",NA,NA,NA,NA,0.08964988138687063,0.08019018360305392
18900,"Crossville, TN (Micro)",NA,NA,NA,NA,0.09213364397385417,0.08351822072561936
18260,"Cookeville, TN (Micro)",NA,NA,NA,NA,0.09317718923580942,0.0837649892399821
19420,"Dayton, TN (Micro)",NA,NA,NA,NA,0.0893888682707996,0.08108443511492795
43180,"Shelbyville, TN (Micro)",NA,NA,NA,NA,0.09141267679275131,0.08196612458408917
29980,"Lawrenceburg, TN (Micro)",NA,NA,NA,NA,0.09123624919172262,0.08225859513479652
19100,"Dallas-Fort Worth-Arlington, TX (Metro)",NA,NA,NA,NA,0.09946474399260218,0.08209553738554821
12420,"Austin-Round Rock, TX (Metro)",NA,NA,NA,NA,0.10383045072928751,0.08365898790430298
26660,"Huntsville, TX (Micro)",NA,NA,NA,NA,0.0912802573901536,0.0785052506922112
46620,"Uvalde, TX (Micro)",NA,NA,NA,NA,0.09358374734495958,0.08599142882333263
19620,"Del Rio, TX (Micro)",NA,NA,NA,NA,0.09413004871059254,0.0870808317525615
47020,"Victoria, TX (Metro)",NA,NA,NA,NA,0.09972434175832548,0.08956054012753047
26420,"Houston-The Woodlands-Sugar Land, TX (Metro)",NA,NA,NA,NA,0.1019881304282228,0.08606340518944416
29700,"Laredo, TX (Metro)",NA,NA,NA,NA,0.09068010618448598,0.0830474068603964
41660,"San Angelo, TX (Metro)",NA,NA,NA,NA,0.09936379948490812,0.08834132124659631
36220,"Odessa, TX (Metro)",NA,NA,NA,NA,0.1075700350359579,0.09495626187224636
48660,"Wichita Falls, TX (Metro)",NA,NA,NA,NA,0.10105929425632547,0.08894986993718955
41700,"San Antonio-New Braunfels, TX (Metro)",NA,NA,NA,NA,0.10368678115087515,0.0883717567723929
28660,"Killeen-Temple, TX (Metro)",NA,NA,NA,NA,0.0980561710090452,0.08699840922960578
10180,"Abilene, TX (Metro)",NA,NA,NA,NA,0.09897705975129066,0.0880850709625401
13140,"Beaumont-Port Arthur, TX (Metro)",NA,NA,NA,NA,0.10280004344396439,0.09220504770792783
10860,"Alice, TX (Micro)",NA,NA,NA,NA,0.09769345862910318,0.09129442973298194
32580,"McAllen-Edinburg-Mission, TX (Metro)",NA,NA,NA,NA,0.09181314181502093,0.08577398207503376
30220,"Levelland, TX (Micro)",NA,NA,NA,NA,0.09615333669721343,0.08733210947965467
44860,"Sulphur Springs, TX (Micro)",NA,NA,NA,NA,0.09230779407287643,0.08335696525620118
21340,"El Paso, TX (Metro)",NA,NA,NA,NA,0.09748913188263553,0.08700656456088496
17780,"College Station-Bryan, TX (Metro)",NA,NA,NA,NA,0.09423973220550835,0.08372303822902219
18580,"Corpus Christi, TX (Metro)",NA,NA,NA,NA,0.10659671296534295,0.09625343328039497
33420,"Mineral Wells, TX (Micro)",NA,NA,NA,NA,0.09802553207572308,0.08880800799846053
14300,"Bonham, TX (Micro)",NA,NA,NA,NA,0.09388124202040334,0.08297655239854701
30980,"Longview, TX (Metro)",NA,NA,NA,NA,0.09550867534054497,0.08613529793375357
46340,"Tyler, TX (Metro)",NA,NA,NA,NA,0.09739733896706747,0.08674348528506826
15180,"Brownsville-Harlingen, TX (Metro)",NA,NA,NA,NA,0.09312012831355038,0.08668255873814987
27380,"Jacksonville, TX (Micro)",NA,NA,NA,NA,0.08631289919045577,0.08095024270419986
11980,"Athens, TX (Micro)",NA,NA,NA,NA,0.0953489426736793,0.0861520098549754
23620,"Gainesville, TX (Micro)",NA,NA,NA,NA,0.10697157461603421,0.09214578110361163
25820,"Hereford, TX (Micro)",NA,NA,NA,NA,0.0815923148676751,0.07414601115462587
15220,"Brownwood, TX (Micro)",NA,NA,NA,NA,0.09291924170999308,0.08308608370844045
38920,"Port Lavaca, TX (Micro)",NA,NA,NA,NA,0.10306052100405955,0.0924959496166176
40100,"Rio Grande City, TX (Micro)",NA,NA,NA,NA,0.08558364810358803,0.08214986847889978
11100,"Amarillo, TX (Metro)",NA,NA,NA,NA,0.09990288716973915,0.08657658672158647
37780,"Pecos, TX (Micro)",NA,NA,NA,NA,0.10338290988984244,0.09323454859664272
43300,"Sherman-Denison, TX (Metro)",NA,NA,NA,NA,0.09726528809312766,0.084871057315391
37300,"Palestine, TX (Micro)",NA,NA,NA,NA,0.09330043817696264,0.08400092527399458
31260,"Lufkin, TX (Micro)",NA,NA,NA,NA,0.09269861129056409,0.08459150303481305
31180,"Lubbock, TX (Metro)",NA,NA,NA,NA,0.0986558985030266,0.0860027525316246
47380,"Waco, TX (Metro)",NA,NA,NA,NA,0.09768891195003912,0.08610502984313843
20300,"Dumas, TX (Micro)",NA,NA,NA,NA,0.08788291471065215,0.08076257867036367
34860,"Nacogdoches, TX (Micro)",NA,NA,NA,NA,0.09262453258653473,0.08373621828640097
20580,"Eagle Pass, TX (Micro)",NA,NA,NA,NA,0.09105954788442883,0.08582197396988114
33260,"Midland, TX (Metro)",NA,NA,NA,NA,0.10853976715035885,0.0925468282008284
37580,"Paris, TX (Micro)",NA,NA,NA,NA,0.09332180047571334,0.08482050813195668
49820,"Zapata, TX (Micro)",NA,NA,NA,NA,0.09184901603703653,0.08910542631512534
13300,"Beeville, TX (Micro)",NA,NA,NA,NA,0.0950862809908321,0.08598136488979441
29500,"Lamesa, TX (Micro)",NA,NA,NA,NA,0.08975939841259901,0.08148631952871557
14780,"Brenham, TX (Micro)",NA,NA,NA,NA,0.09397473423900775,0.08417778138039361
38380,"Plainview, TX (Micro)",NA,NA,NA,NA,0.09182063920716736,0.0828708388520199
44500,"Stephenville, TX (Micro)",NA,NA,NA,NA,0.09624230796512066,0.08559001923890537
14420,"Borger, TX (Micro)",NA,NA,NA,NA,0.10311670462636259,0.0939313323722921
34420,"Mount Pleasant, TX (Micro)",NA,NA,NA,NA,0.08558239503205341,0.07968450559062157
18620,"Corsicana, TX (Micro)",NA,NA,NA,NA,0.0920262938111674,0.08409227180351943
20900,"El Campo, TX (Micro)",NA,NA,NA,NA,0.09467303984520112,0.08568169434434339
46900,"Vernon, TX (Micro)",NA,NA,NA,NA,0.0893543772900614,0.08144756092865423
39700,"Raymondville, TX (Micro)",NA,NA,NA,NA,0.08949187383000004,0.08484409411577222
28500,"Kerrville, TX (Micro)",NA,NA,NA,NA,0.10605677341302515,0.09531373956864599
28780,"Kingsville, TX (Micro)",NA,NA,NA,NA,0.09512525057800228,0.08736650718221113
13060,"Bay City, TX (Micro)",NA,NA,NA,NA,0.1006042384866645,0.09109598514616923
32220,"Marshall, TX (Micro)",NA,NA,NA,NA,0.09637369056202919,0.08651658304349437
11380,"Andrews, TX (Micro)",NA,NA,NA,NA,0.09724582266846989,0.08962785461536746
37420,"Pampa, TX (Micro)",NA,NA,NA,NA,0.09402971998433872,0.08436881051860247
